type,name,file,line,citation,source,priority,classification,evidence,notes,suggested_action
symbol,recentConditions,lib/features/plant_intelligence/domain/usecases/generate_recommendations_usecase.dart,330,12†lib\features\plant_intelligence\domain\usecases\generate_recommendations_usecase.dart:330,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,isDecreasing,lib/features/plant_intelligence/domain/usecases/generate_recommendations_usecase.dart,337,12†lib\features\plant_intelligence\domain\usecases\generate_recommendations_usecase.dart:337,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,gardenContextSyncServiceProvider,lib/features/plant_intelligence/presentation/providers/garden_context_sync_provider.dart,7,12†lib\features\plant_intelligence\presentation\providers\garden_context_sync_provider.dart:7,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,syncGardenContextProvider,lib/features/plant_intelligence/presentation/providers/garden_context_sync_provider.dart,14,12†lib\features\plant_intelligence\presentation\providers\garden_context_sync_provider.dart:14,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,syncAllGardenContextsProvider,lib/features/plant_intelligence/presentation/providers/garden_context_sync_provider.dart,27,12†lib\features\plant_intelligence\presentation\providers\garden_context_sync_provider.dart:27,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,GardenContextSyncNotifier,lib/features/plant_intelligence/presentation/providers/garden_context_sync_provider.dart,34,12†lib\features\plant_intelligence\presentation\providers\garden_context_sync_provider.dart:34,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,gardenContextSyncNotifierProvider,lib/features/plant_intelligence/presentation/providers/garden_context_sync_provider.dart,66,12†lib\features\plant_intelligence\presentation\providers\garden_context_sync_provider.dart:66,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,GardenIntelligenceState,lib/features/plant_intelligence/presentation/providers/garden_intelligence_providers.dart,12,12†lib\features\plant_intelligence\presentation\providers\garden_intelligence_providers.dart:12,unused_symbols,high,likely_used,"[{""kind"": ""occurrence"", ""file"": ""lib/features/plant_intelligence/presentation/providers/garden_intelligence_providers.freezed.dart"", ""line"": ""18"", ""snippet"": ""mixin _$GardenIntelligenceState {""}, {""kind"": ""occurrence"", ""file"": ""lib/features/plant_intelligence/presentation/providers/garden_intelligence_providers.freezed.dart"", ""line"": ""28"", ""snippet"": ""$GardenIntelligenceStateCopyWith<GardenIntelligenceState> get copyWith =>""}, {""kind"": ""occurrence"", ""file"": ""lib/features/plant_intelligence/presentation/providers/garden_intelligence_providers.freezed.dart"", ""line"": ""34"", ""snippet"": ""factory $GardenIntelligenceStateCopyWith(GardenIntelligenceState value,""}, {""kind"": ""generated_reference"", ""file"": ""lib/features/plant_intelligence/presentation/providers/garden_intelligence_providers.freezed.dart"", ""line"": ""18"", ""snippet"": ""mixin _$GardenIntelligenceState {""}, {""kind"": ""generated_reference"", ""file"": ""lib/features/plant_intelligence/presentation/providers/garden_intelligence_providers.freezed.dart"", ""line"": ""28"", ""snippet"": ""$GardenIntelligenceStateCopyWith<GardenIntelligenceState> get copyWith =>""}]",export missing; referenced_in_generated,manual_review
symbol,GardenIntelligenceNotifier,lib/features/plant_intelligence/presentation/providers/garden_intelligence_providers.dart,27,12†lib\features\plant_intelligence\presentation\providers\garden_intelligence_providers.dart:27,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,updateMemory,lib/features/plant_intelligence/presentation/providers/garden_intelligence_providers.dart,74,12†lib\features\plant_intelligence\presentation\providers\garden_intelligence_providers.dart:74,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,updateSettings,lib/features/plant_intelligence/presentation/providers/garden_intelligence_providers.dart,81,12†lib\features\plant_intelligence\presentation\providers\garden_intelligence_providers.dart:81,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,reload,lib/features/plant_intelligence/presentation/providers/garden_intelligence_providers.dart,88,12†lib\features\plant_intelligence\presentation\providers\garden_intelligence_providers.dart:88,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,activeGardenIntelligenceProvider,lib/features/plant_intelligence/presentation/providers/garden_intelligence_providers.dart,97,12†lib\features\plant_intelligence\presentation\providers\garden_intelligence_providers.dart:97,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,IntelligenceStateNotifier,lib/features/plant_intelligence/presentation/providers/intelligence_state_providers.dart,35,12†lib\features\plant_intelligence\presentation\providers\intelligence_state_providers.dart:35,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,cleanedConditions,lib/features/plant_intelligence/presentation/providers/intelligence_state_providers.dart,81,12†lib\features\plant_intelligence\presentation\providers\intelligence_state_providers.dart:81,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,cleanedRecommendations,lib/features/plant_intelligence/presentation/providers/intelligence_state_providers.dart,82,12†lib\features\plant_intelligence\presentation\providers\intelligence_state_providers.dart:82,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,updateWeather,lib/features/plant_intelligence/presentation/providers/intelligence_state_providers.dart,201,12†lib\features\plant_intelligence\presentation\providers\intelligence_state_providers.dart:201,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,priorityOrder,lib/features/plant_intelligence/presentation/providers/intelligence_state_providers.dart,227,12†lib\features\plant_intelligence\presentation\providers\intelligence_state_providers.dart:227,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,allNotificationsProvider,lib/features/plant_intelligence/presentation/providers/notification_providers.dart,30,12†lib\features\plant_intelligence\presentation\providers\notification_providers.dart:30,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,notificationsByPriorityProvider,lib/features/plant_intelligence/presentation/providers/notification_providers.dart,57,12†lib\features\plant_intelligence\presentation\providers\notification_providers.dart:57,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,notificationsByTypeProvider,lib/features/plant_intelligence/presentation/providers/notification_providers.dart,65,12†lib\features\plant_intelligence\presentation\providers\notification_providers.dart:65,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,notificationsForPlantProvider,lib/features/plant_intelligence/presentation/providers/notification_providers.dart,73,12†lib\features\plant_intelligence\presentation\providers\notification_providers.dart:73,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,notificationsForGardenProvider,lib/features/plant_intelligence/presentation/providers/notification_providers.dart,81,12†lib\features\plant_intelligence\presentation\providers\notification_providers.dart:81,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,NotificationListNotifier,lib/features/plant_intelligence/presentation/providers/notification_providers.dart,104,12†lib\features\plant_intelligence\presentation\providers\notification_providers.dart:104,unused_symbols,high,needs_manual,[],export missing; dynamic_usage_detected,manual_review
symbol,defaultPreferences,lib/features/plant_intelligence/presentation/providers/notification_providers.dart,215,12†lib\features\plant_intelligence\presentation\providers\notification_providers.dart:215,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,urgentUnreadNotificationsProvider,lib/features/plant_intelligence/presentation/providers/notification_providers.dart,259,12†lib\features\plant_intelligence\presentation\providers\notification_providers.dart:259,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,sortedNotificationsProvider,lib/features/plant_intelligence/presentation/providers/notification_providers.dart,267,12†lib\features\plant_intelligence\presentation\providers\notification_providers.dart:267,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,notificationsGroupedByTypeProvider,lib/features/plant_intelligence/presentation/providers/notification_providers.dart,279,12†lib\features\plant_intelligence\presentation\providers\notification_providers.dart:279,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,notificationsGroupedByPriorityProvider,lib/features/plant_intelligence/presentation/providers/notification_providers.dart,297,12†lib\features\plant_intelligence\presentation\providers\notification_providers.dart:297,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,byType,lib/features/plant_intelligence/presentation/providers/notification_providers.dart,324,12†lib\features\plant_intelligence\presentation\providers\notification_providers.dart:324,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,byPriority,lib/features/plant_intelligence/presentation/providers/notification_providers.dart,331,12†lib\features\plant_intelligence\presentation\providers\notification_providers.dart:331,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,createNotificationProvider,lib/features/plant_intelligence/presentation/providers/notification_providers.dart,351,12†lib\features\plant_intelligence\presentation\providers\notification_providers.dart:351,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,cleanupOldNotificationsProvider,lib/features/plant_intelligence/presentation/providers/notification_providers.dart,396,12†lib\features\plant_intelligence\presentation\providers\notification_providers.dart:396,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,allEvolutions,lib/features/plant_intelligence/presentation/providers/plant_evolution_providers.dart,45,12†lib\features\plant_intelligence\presentation\providers\plant_evolution_providers.dart:45,unused_symbols,high,needs_manual,"[{""kind"": ""barrel_export"", ""file"": ""lib/features/plant_intelligence/presentation/widgets/evolution/exports.dart"", ""line"": ""20"", ""snippet"": ""export '../../providers/plant_evolution_providers.dart';""}]",export missing; exported_via_barrel(1),add_export
symbol,SelectedTimePeriodNotifier,lib/features/plant_intelligence/presentation/providers/plant_evolution_providers.dart,65,12†lib\features\plant_intelligence\presentation\providers\plant_evolution_providers.dart:65,unused_symbols,high,needs_manual,"[{""kind"": ""barrel_export"", ""file"": ""lib/features/plant_intelligence/presentation/widgets/evolution/exports.dart"", ""line"": ""20"", ""snippet"": ""export '../../providers/plant_evolution_providers.dart';""}]",export missing; exported_via_barrel(1),add_export
symbol,plantIntelligenceRepositoryImplProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,57,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:57,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,plantConditionRepositoryProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,87,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:87,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,analyzePlantConditionsUsecaseProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,131,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:131,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,evaluatePlantingTimingUsecaseProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,140,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:140,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,plantIntelligenceOrchestratorProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,179,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:179,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,generateGardenIntelligenceReportProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,198,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:198,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,analyzePlantConditionsOnlyProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,208,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:208,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,PlantIntelligenceLoadingNotifier,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,246,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:246,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,plantIntelligenceLoadingProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,252,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:252,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,PlantIntelligenceErrorNotifier,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,257,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:257,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,plantIntelligenceErrorProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,263,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:263,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,plantConditionProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,276,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:276,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,plantConditionHistoryProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,283,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:283,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,plantRecommendationsProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,296,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:296,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,plantRecommendationsByPriorityProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,303,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:303,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,weatherHistoryProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,321,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:321,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,gardenContextProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,334,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:334,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,userGardensProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,341,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:341,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,activeAlertsProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,348,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:348,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,plantHealthStatsProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,360,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:360,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,gardenPerformanceMetricsProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,371,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:371,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,trendDataProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,382,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:382,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,userPreferencesProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,394,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:394,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,analyzePlantProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,404,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:404,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,generatePlantRecommendationsProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,416,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:416,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,evaluatePlantingTimingProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,432,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:432,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,alertNotificationsProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,457,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:457,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,recommendationNotificationsProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,462,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:462,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,PlantConditionHistoryParams,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,469,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:469,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,PlantRecommendationsByPriorityParams,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,498,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:498,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,WeatherHistoryParams,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,520,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:520,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,ActiveAlertsParams,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,552,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:552,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,PlantHealthStatsParams,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,577,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:577,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,GardenPerformanceMetricsParams,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,599,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:599,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,TrendDataParams,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,621,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:621,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,AnalyzePlantSimpleParams,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,646,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:646,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,AlertNotificationsNotifier,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,674,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:674,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,addAlert,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,679,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:679,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,removeAlert,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,684,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:684,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,RecommendationNotificationsNotifier,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,705,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:705,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,addRecommendation,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,711,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:711,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,removeRecommendation,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,716,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:716,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,markAsApplied,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,721,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:721,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,AppSettingsNotifier,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,751,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:751,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,updateSetting,lib/features/plant_intelligence/presentation/providers/plant_intelligence_providers.dart,762,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_providers.dart:762,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,ViewModeNotifier,lib/features/plant_intelligence/presentation/providers/plant_intelligence_ui_providers.dart,17,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_ui_providers.dart:17,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,SelectedPlantFilterNotifier,lib/features/plant_intelligence/presentation/providers/plant_intelligence_ui_providers.dart,27,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_ui_providers.dart:27,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,selectedPlantFilterProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_ui_providers.dart,33,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_ui_providers.dart:33,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,SelectedGardenFilterNotifier,lib/features/plant_intelligence/presentation/providers/plant_intelligence_ui_providers.dart,38,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_ui_providers.dart:38,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,selectedGardenFilterProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_ui_providers.dart,44,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_ui_providers.dart:44,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,VisualizationPeriodNotifier,lib/features/plant_intelligence/presentation/providers/plant_intelligence_ui_providers.dart,49,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_ui_providers.dart:49,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,visualizationPeriodProvider,lib/features/plant_intelligence/presentation/providers/plant_intelligence_ui_providers.dart,55,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_ui_providers.dart:55,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,DisplayPreferences,lib/features/plant_intelligence/presentation/providers/plant_intelligence_ui_providers.dart,62,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_ui_providers.dart:62,unused_symbols,high,needs_manual,"[{""kind"": ""occurrence"", ""file"": ""lib/features/plant_intelligence/presentation/screens/intelligence_settings_screen.dart"", ""line"": ""19"", ""snippet"": ""final displayPreferences = ref.watch(displayPreferencesProvider);""}, {""kind"": ""occurrence"", ""file"": ""lib/features/plant_intelligence/presentation/screens/intelligence_settings_screen.dart"", ""line"": ""45"", ""snippet"": ""displayPreferences.darkMode,""}, {""kind"": ""occurrence"", ""file"": ""lib/features/plant_intelligence/presentation/screens/intelligence_settings_screen.dart"", ""line"": ""54"", ""snippet"": ""displayPreferences.showAnimations,""}]",export missing; dynamic_usage_detected,manual_review
symbol,VisualizationPeriod,lib/features/plant_intelligence/presentation/providers/plant_intelligence_ui_providers.dart,140,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_ui_providers.dart:140,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,DisplayPreferencesNotifier,lib/features/plant_intelligence/presentation/providers/plant_intelligence_ui_providers.dart,150,12†lib\features\plant_intelligence\presentation\providers\plant_intelligence_ui_providers.dart:150,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,IntelligenceSettingsScreen,lib/features/plant_intelligence/presentation/screens/intelligence_settings_screen.dart,6,12†lib\features\plant_intelligence\presentation\screens\intelligence_settings_screen.dart:6,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,ChartSettingsNotifierExtension,lib/features/plant_intelligence/presentation/screens/intelligence_settings_screen.dart,734,12†lib\features\plant_intelligence\presentation\screens\intelligence_settings_screen.dart:734,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,criticalNotificationsAsync,lib/features/plant_intelligence/presentation/screens/notifications_screen.dart,296,12†lib\features\plant_intelligence\presentation\screens\notifications_screen.dart:296,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,preferencesNotifier,lib/features/plant_intelligence/presentation/screens/notification_preferences_screen.dart,13,12†lib\features\plant_intelligence\presentation\screens\notification_preferences_screen.dart:13,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,updatedPrefs,lib/features/plant_intelligence/presentation/screens/notification_preferences_screen.dart,179,12†lib\features\plant_intelligence\presentation\screens\notification_preferences_screen.dart:179,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,observationRepo,lib/features/plant_intelligence/presentation/screens/pest_observation_screen.dart,89,12†lib\features\plant_intelligence\presentation\screens\pest_observation_screen.dart:89,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,lastAnalysisText,lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_screen.dart,843,12†lib\features\plant_intelligence\presentation\screens\plant_intelligence_dashboard_screen.dart:843,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,plantsCount,lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_screen.dart,947,12†lib\features\plant_intelligence\presentation\screens\plant_intelligence_dashboard_screen.dart:947,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,recommendationsCount,lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_screen.dart,948,12†lib\features\plant_intelligence\presentation\screens\plant_intelligence_dashboard_screen.dart:948,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,alertsCount,lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_screen.dart,950,12†lib\features\plant_intelligence\presentation\screens\plant_intelligence_dashboard_screen.dart:950,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,isWide,lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_screen.dart,984,12†lib\features\plant_intelligence\presentation\screens\plant_intelligence_dashboard_screen.dart:984,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,totalScore,lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_screen.dart,1077,12†lib\features\plant_intelligence\presentation\screens\plant_intelligence_dashboard_screen.dart:1077,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,conditionsByType,lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_screen.dart,1280,12†lib\features\plant_intelligence\presentation\screens\plant_intelligence_dashboard_screen.dart:1280,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,conditionTypes,lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_screen.dart,1286,12†lib\features\plant_intelligence\presentation\screens\plant_intelligence_dashboard_screen.dart:1286,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,availableTypes,lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_screen.dart,1294,12†lib\features\plant_intelligence\presentation\screens\plant_intelligence_dashboard_screen.dart:1294,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,itemsPerRow,lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_screen.dart,1390,12†lib\features\plant_intelligence\presentation\screens\plant_intelligence_dashboard_screen.dart:1390,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,excellentCount,lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_screen.dart,1464,12†lib\features\plant_intelligence\presentation\screens\plant_intelligence_dashboard_screen.dart:1464,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,goodCount,lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_screen.dart,1467,12†lib\features\plant_intelligence\presentation\screens\plant_intelligence_dashboard_screen.dart:1467,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,fairCount,lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_screen.dart,1470,12†lib\features\plant_intelligence\presentation\screens\plant_intelligence_dashboard_screen.dart:1470,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,poorCount,lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_screen.dart,1473,12†lib\features\plant_intelligence\presentation\screens\plant_intelligence_dashboard_screen.dart:1473,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,reportsWithTiming,lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_screen.dart,1929,12†lib\features\plant_intelligence\presentation\screens\plant_intelligence_dashboard_screen.dart:1929,unused_symbols,high,likely_orphan,[],export missing,archive
symbol,reportsWithDetails,lib/features/plant_intelligence/presentation/screens/plant_intelligence_dashboard_screen.dart,2276,12†lib\features\plant_intelligence\presentation\screens\plant_intelligence_dashboard_screen.dart:2276,unused_symbols,high,likely_orphan,[],export missing,archive
